,restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
6658,3632,The Pizza Bakery - All Day Eatery,3.9,"Pizza, Pasta, Italian, Desserts, Continental, Beverages",2733,RMZ Ecoworld,77.7497448,12.9696365,https://www.zomato.com/bangalore/the-pizza-bakery-all-day-eatery-sarjapur-road-bangalore/order,350
6659,3633,Banarasi Tadka,4.2,"North Indian, Street Food",599,Banaswadi,77.6518539,13.0141618,https://www.zomato.com/bangalore/banarasi-tadka-banaswadi/order,100
6660,3634,Meisterwurst,4.3,"Fast Food, German, Burger",235,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/meisterwurst-electronic-city-bangalore/order,200
6661,1024,Chopstick,3.7,"Chinese, Sichuan",674,Jeevan Bhima Nagar,77.6568367,12.9678074,https://www.zomato.com/bangalore/chopstick-jeevan-bhima-nagar-bangalore/order,150
6662,775,Rang De Basanti Dhaba,4.1,"North Indian, Seafood, Mughlai, Desserts",1183,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/rang-de-basanti-dhaba-sahakara-nagar-bangalore/order,200
6663,281,Mast Punjabi,3.6,"North Indian, Chinese, Mughlai, Beverages",6134,Jakkur,77.6068938,13.0784743,https://www.zomato.com/bangalore/mast-punjabi-jakkur/order,200
6664,3468,Dragon's Kitchen,4.0,"Chinese, Seafood, Thai, Sichuan",1548,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/dragons-kitchen-1-hsr/order,250
6665,3635,Break Time Restaurant,3.9,"Kerala, North Indian, Chinese, Biryani, Juices, Beverages, South Indian, Kebab",329,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/break-time-restaurant-marathahalli-bangalore/order,400
6666,3636,Momo N Cafe,3.6,"Chinese, Momos, Sichuan",8953,Hennur,77.6305067,13.0258087,https://www.zomato.com/bangalore/momo-n-cafe-hennur/order,150
6667,164,Behrouz Biryani,4.0,"Biryani, Kebab, Hyderabadi, Lucknowi",4670,Kammanahalli,77.6377094,13.0093455,https://www.zomato.com/bangalore/behrouz-biryani-kammanahalli-bangalore/order,500
6668,3637,Late Night,4.1,"North Indian, Chinese, Biryani, Fast Food, Sichuan",2627,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/late-night-btm-bangalore/order,300
6669,170,The Dripping Cone,3.6,"Ice Cream, Desserts, Beverages",93,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/the-dripping-cone-electronic-city-bangalore/order,250
6670,41,Chai Point,4.0,"Tea, Beverages, Shake, Fast Food, Rolls, Desserts, Coffee",2476,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/chai-point-2-bannerghatta-road-bangalore/order,150
6671,130,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",4.1,"Beverages, Desserts, Ice Cream, Waffle, Bakery, Healthy Food",5530,Banashankari,77.59445195,12.96528325,https://www.zomato.com/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-banashankari-bangalore/order,250
6672,2412,Cakewala,4.1,"Bakery, Desserts",4460,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/cakewala-jayanagar/order,100
6673,439,Hungry Chang,3.6,"Chinese, Fast Food, Sichuan",1020,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/hungry-chang-electronic-city-bangalore/order,200
6674,1720,Udupi Vaibhav,4.0,"South Indian, North Indian, Chinese, Fast Food, Street Food, Ice Cream, Shake, Beverages",1151,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/udupi-vaibhav-sahakara-nagar-bangalore/order,250
6675,3638,Desi Tadaka Inn,3.6,"North Indian, Chinese, Street Food, Mughlai, Sichuan",138,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/desi-tadaka-inn-electronic-city-bangalore/order,150
6676,3639,Donut Hubb,3.2,"Desserts, Beverages, Fast Food, Shake",302,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/donut-hubb-rajajinagar-bangalore/order,100
6677,3640,Kaippunnyam Restaurant,3.9,"Kerala, Biryani, North Indian",196,Brigade Road,77.6074716,12.9736132,https://www.zomato.com/bangalore/kaippunnyam-restaurant-1-brigade-road-bangalore/order,150
6678,3641,Gowdru Military Hotel,0.0,"Chinese, South Indian",0,Vijay Nagar,77.61250656,12.96591365,https://www.zomato.com/bangalore/gowdru-military-hotel-1-vijay-nagar-bangalore/order,200
6679,248,Andhra Gunpowder,4.1,"Andhra, Biryani, South Indian, Desserts, Beverages, Hyderabadi",3566,ITPL Main Road,77.7272748,12.9805104,https://www.zomato.com/bangalore/andhra-gunpowder-1-itpl-main-road-whitefield-bangalore/order,250
6680,947,Chowman,3.9,"Chinese, Asian, Thai, Oriental, Seafood, Sichuan, Beverages, Desserts",2339,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/chowman-kalyan-nagar-bangalore/order,400
6681,3642,Burger G Point,3.4,"Fast Food, Street Food, Burger, Pizza, Sandwich",126,Jalahalli,77.5483803,13.0464531,https://www.zomato.com/bangalore/burger-g-point-jalahalli-bangalore/order,100
6682,3643,Zak Foods,0.0,"Pizza, Pasta, Burger, Sandwich, Momos, Fast Food, Street Food",0,Kammanahalli,77.6377094,13.0093455,https://www.zomato.com/bangalore/zak-foods-kammanahalli-bangalore/order,150
6683,713,Hyderabadi Biryani Hub,3.8,"Biryani, North Indian, Chinese, Mughlai, Beverages, Desserts",15200,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/hyderabadi-biryani-hub-btm/order,400
6684,3644,Hotel New Panchavati,3.7,"North Indian, Chinese, Biryani, South Indian, Mughlai, BBQ, Bengali, Sichuan",1892,Vijay Nagar,77.61250656,12.96591365,https://www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,300
6685,367,Goli Vada Pav No. 1,4.1,"Street Food, Burger, Fast Food, Ice Cream",2338,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/goli-vada-pav-no-1-electronic-city/order,125
6686,1225,DiabeSmart,3.6,"Sandwich, Street Food, North Indian, Healthy Food",12,Sanjay Nagar,77.6958748,12.9578658,https://www.zomato.com/bangalore/diabesmart-sanjay-nagar-bangalore/order,200
6687,3645,S. Vishal Hot Chips,4.4,"Street Food, Fast Food",504,Nagawara,77.6209093,13.0431413,https://www.zomato.com/bangalore/s-vishal-hot-chips-1-nagawara-bangalore/order,50
6688,2487,Meat And Eat,3.9,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",2033,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/meat-and-eat-1-electronic-city-bangalore/order,200
6689,3646,Shaadi Ki Dawath,4.2,"Mughlai, North Indian, Chinese, Sichuan",348,HBR Layout,77.6323597,13.0358698,https://www.zomato.com/bangalore/shaadi-ki-dawath-hbr-layout-bangalore/order,150
6690,3647,Ice Cream Shop,3.9,"Fast Food, Street Food, Sandwich, Desserts, Beverages",252,Shivajinagar,77.6075416,12.986391,https://www.zomato.com/bangalore/ice-cream-shop-1-shivajinagar-bangalore/order,225
6691,3648,Dalma,3.7,Odia,2185,Koramangala 6th Block,77.6238477,12.9390255,https://www.zomato.com/bangalore/dalma-koramangala-6th-block/order,300
6692,3649,Senorita’s Mexican Kitchen By Little Italy,3.7,Mexican,3,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/senoritas-mexican-kitchen-by-little-italy-electronic-city-bangalore/order,300
6693,651,Bowl Soul,3.6,"Fast Food, Beverages",13,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/bowl-soul-hsr-bangalore/order,300
6694,832,UBQ By Barbeque Nation,3.8,"North Indian, BBQ, Biryani, Kebab",95,Koramangala 7th Block,77.6134783,12.9364846,https://www.zomato.com/bangalore/ubq-by-barbeque-nation-koramangala-7th-block-bangalore/order,300
6695,48,Biryani Trip - Destination Hyderabad,4.3,"Biryani, Mughlai, Hyderabadi",131,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/biryani-trip-destination-hyderabad-jayanagar-bangalore/order,300
6696,3650,Biryani Rooh-e-Khaas,3.3,"Biryani, Mughlai, Desserts",93,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/biryani-rooh-e-khaas-indiranagar-bangalore/order,200
6697,3651,Achari's Home Made,3.6,Pizza,27,Seshadripuram,77.5753419,12.9931876,https://www.zomato.com/bangalore/acharis-home-made-seshadripuram-bangalore/order,100
6698,1536,The Filter Coffee,4.4,"South Indian, Coffee",93,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/the-filter-coffee-bannerghatta-road-bangalore/order,150
6699,3652,GR Iyengar Fast Food,3.9,South Indian,91,Malleshwaram,77.5703253,13.0027353,https://www.zomato.com/bangalore/gr-iyengar-fast-food-1-malleshwaram-bangalore/order,50
6700,3653,The Best Snacks Adda,4.1,"North Indian, Chinese, South Indian, Bengali",125,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/the-best-snacks-adda-new-bel-road-bangalore/order,100
6701,204,CakeZone,3.9,"Bakery, Ice Cream",2532,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/cakezone-bellandur-bangalore/order,100
6702,1904,Rajdhani,3.9,"Gujarati, North Indian, Rajasthani",2913,Mantri Square,77.6782471,12.93103185,https://www.zomato.com/bangalore/rajdhani-1-malleshwaram-bangalore/order,500
6703,3654,New Mahesh Friends Food Corner,3.3,"North Indian, Chinese, Street Food, Sichuan",23200,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/new-mahesh-friends-food-corner-btm-bangalore/order,150
6704,439,Hungry Chang,3.9,"Chinese, Fast Food, Sichuan",2026,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/hungry-chang-rajajinagar-bangalore/order,200
6705,3655,"Oki Poki - Sushi, Dimsum & More",4.0,"Chinese, Asian, Thai, Sushi, Japanese",34,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/oki-poki-sushi-dimsum-more-indiranagar-bangalore/order,350
6706,392,Keventers Ice Cream,4.0,"Ice Cream, Desserts, Shake, Beverages",150,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/keventers-ice-cream-electronic-city-bangalore/order,150
6707,325,Falahaar & Kota Kachori,3.8,"North Indian, Rajasthani, Fast Food, Street Food, Mithai, Beverages",5619,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/falahaar-kota-kachori-1-jayanagar-bangalore/order,150
6708,333,HRX by EatFit,4.0,"Healthy Food, Beverages, Mediterranean, Burger, Desserts, Wraps, Pizza, Salad",3,Koramangala 7th Block,77.6134783,12.9364846,https://www.zomato.com/bangalore/hrx-by-eatfit-koramangala-7th-block-bangalore/order,250
6709,1560,Dum Safar Biryani,4.0,"Biryani, Kebab, North Indian, BBQ, Desserts, Beverages",37,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/dum-safar-biryani-btm-bangalore/order,400
6710,333,HRX by EatFit,4.0,"Healthy Food, Beverages, Mediterranean, Burger, Desserts, Wraps, Pizza, Salad",24,Rajajinagar,77.554883,12.9882338,https://www.zomato.com/bangalore/hrx-by-eatfit-rajajinagar-bangalore/order,250
6711,1,Itminaan Matka Biryani - Slow Cooked,4.0,"Biryani, North Indian, Desserts",342,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-bellandur-bangalore/order,250
6712,3656,Sunath Pizzeria,3.6,"Rolls, Fast Food, Pizza, Burger, Sandwich",327,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/sunath-pizzeria-bommanahalli-bangalore/order,200
6713,1805,Kolkata Famous Katti Rolls,4.0,Rolls,46,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/kolkata-famous-katti-rolls-yeshwantpur-bangalore/order,100
6714,617,Sweet Truth - Cake and Desserts,3.8,"Desserts, Bakery",314,Bellandur,77.6782471,12.93103185,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-bellandur-bangalore/order,200
6715,3657,Cheese Or Calories,3.9,"Sandwich, Burger, Rolls, Fast Food, Street Food, Desserts",95,Uttarahalli,77.5455438,12.9055682,https://www.zomato.com/bangalore/cheese-or-calories-1-uttarahalli-bangalore/order,200
6716,152,ZAZA 22 Spice Awadhi Biryani,4.3,"North Indian, Biryani, Wraps, Fast Food, Desserts",300,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/zaza-22-spice-awadhi-biryani-bommanahalli-bangalore/order,250
6717,3658,Hokart-Go Grillzz & Happy Fries,0.0,Fast Food,1,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/hokart-go-grillzz-happy-fries-koramangala-5th-block-bangalore/order,100
6718,3659,The Kadhi Chawal,3.8,North Indian,82,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/the-kadhi-chawal-marathahalli-bangalore/order,150
6719,64,Cheesecakes By CakeZone,0.0,"Bakery, Desserts, Beverages, Ice Cream, Juices, Bengali, Mithai",3,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/cheesecakes-by-cakezone-indiranagar-bangalore/order,250
6720,3660,Fruit Pulse,3.5,"South Indian, Fast Food, Street Food, Burger, Sandwich, Ice Cream, Beverages",4,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/fruit-pulse-1-hsr-bangalore/order,125
6721,3661,Jose Mess,4.0,"Kerala, South Indian, Biryani",5255,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order,150
6722,27,Potful - Claypot Biryanis,4.0,"Biryani, Kebab, Mughlai, North Indian, Desserts, Beverages",8266,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/potful-claypot-biryanis-brookefield-bangalore/order,350
6723,3662,Nammura Upahara,4.1,South Indian,300,Uttarahalli,77.5455438,12.9055682,https://www.zomato.com/bangalore/nammura-upahara-uttarahalli-bangalore/order,75
6724,2871,Panda Momos,3.4,"Momos, Tibetan, Desserts, Beverages, Asian",21,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/panda-momos-new-bel-road-bangalore/order,300
6725,3663,Rumi,3.9,"Awadhi, Mughlai, North Indian, Kebab, Desserts",1166,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/rumi-indiranagar-bangalore/order,450
6726,384,Biryani Blues,3.9,"Biryani, Kebab, Hyderabadi",457,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/biryani-blues-1-bommanahalli-bangalore/order,250
6727,3664,Waffl'd,3.3,"Waffle, Desserts, Beverages, Ice Cream, Bakery",55,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/waffld-electronic-city-bangalore/order,200
6728,1801,Roti Curry & Co,3.2,"North Indian, Desserts",192,Hosur Road,77.6052566,12.9527111,https://www.zomato.com/bangalore/roti-curry-co-hosur-road-bangalore/order,250
6729,3665,Chaat Box,3.7,Street Food,205,HBR Layout,77.6323597,13.0358698,https://www.zomato.com/bangalore/chaat-box-1-hbr-layout-bangalore/order,75
6730,3666,Brahmin Veg Cafe,3.9,"Biryani, North Indian, Chinese, Mughlai",210,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/brahmin-veg-cafe-electronic-city-bangalore/order,100
6731,3667,Kund Indian Barbeque,4.0,"North Indian, Mughlai, Kebab",654,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/kund-indian-barbeque-indiranagar/order,450
6732,375,MOJO Pizza - 2X Toppings,4.3,"Pizza, Fast Food, Desserts, Beverages",6332,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-jayanagar-bangalore/order,250
6733,3668,The Khanavali Company,4.2,"North Indian, Chinese, Street Food",115,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/the-khanavali-company-1-jp-nagar-bangalore/order,100
6734,3669,Rashmi Food Hub,0.0,"Biryani, South Indian",3,Kaggadasapura,77.6790908,12.9846713,https://www.zomato.com/bangalore/rashmi-food-hub-kaggadasapura-bangalore/order,100
6735,1339,Sri Udupi Grand,3.7,"South Indian, North Indian, Chinese, Beverages, Shake",2493,Brigade Road,77.6074716,12.9736132,https://www.zomato.com/bangalore/sri-udupi-grand-brigade-road-bangalore/order,150
6736,3670,Atithi Grand,3.8,"Andhra, North Indian, Seafood",228,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/atithi-grand-yeshwantpur-bangalore/order,200
6737,3671,EAT - East Asian Treats,4.0,"Asian, Chinese, Thai, Seafood, Fast Food, Sichuan",3873,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/eat-east-asian-treats-electronic-city-bangalore/order,250
6738,258,BOX8 - Desi Meals,4.3,"North Indian, Wraps, Fast Food, Biryani, Desserts",763,Seshadripuram,77.5753419,12.9931876,https://www.zomato.com/bangalore/box8-desi-meals-seshadripuram-bangalore/order,250
6739,3672,Kolkata Famous Kathi Roll,4.3,Rolls,112,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/kolkata-famous-kathi-roll-2-btm-bangalore/order,100
6740,3673,VV Rolls And Shawarma,3.2,"Rolls, Lebanese",255,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/vv-rolls-and-shawarma-whitefield-bangalore/order,100
6741,3674,The Hyderabad Chefs,3.1,"North Indian, Chinese, Biryani, Rolls, Beverages, Shake, Sichuan",1008,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/the-hyderabad-chefs-1-whitefield-bangalore/order,200
6742,3675,Delhi Food Point,3.6,"North Indian, Beverages",16200,Koramangala 1st Block,77.6308832,12.9275886,https://www.zomato.com/bangalore/delhi-food-point-koramangala-1st-block/order,150
6743,3676,Insta Foody's,0.0,"Fast Food, Street Food, Pizza, Burger, Ice Cream, Juices, Beverages, Shake",1,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/insta-foodys-1-electronic-city-bangalore/order,100
6744,3677,Desi Chulla,3.5,"North Indian, Chinese",45,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/desi-chulla-marathahalli-bangalore/order,150
6745,696,Momo Monk,4.1,Momos,292,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/momo-monk-1-electronic-city-bangalore/order,200
6746,3678,Oven Theory Pizza,4.0,"Pizza, Fast Food",2760,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/oven-theory-pizza-2-btm-bangalore/order,350
6747,3679,Agarwal's Sweets And Snacks,3.6,"Fast Food, Street Food, North Indian, Chinese, Beverages, Mithai",565,Bannerghatta Road,77.6041899,12.9521804,https://www.zomato.com/bangalore/agarwals-sweets-and-snacks-bannerghatta-road-bangalore/order,150
6748,3680,The Pallet,3.8,"Finger Food, North Indian, Continental, Chinese, Italian, Beverages",2201,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/the-pallet-2-whitefield-bangalore/order,1000
6749,3329,32 Degree,4.4,"Beverages, Juices, Sandwich",796,Electronic City,77.64825296,12.8487599,https://www.zomato.com/bangalore/32-degree-electronic-city-bangalore/order,100
6750,2914,Stories Bar & Kitchen,3.8,"Bar Food, Chinese, Biryani, North Indian, Italian, BBQ, Desserts",281,Rajarajeshwari Nagar,77.5155224,12.9274413,https://www.zomato.com/bangalore/stories-bar-kitchen-rajarajeshwari-nagar-bangalore/order,750
6751,3681,Roji Roti,3.8,"North Indian, Chinese",106,Kadubeesanahalli,77.6972484,12.942199,https://www.zomato.com/bangalore/roji-roti-kadubeesanahalli-bangalore/order,150
6752,65,Haka,4.3,"Chinese, Momos",641,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/haka-jayanagar-bangalore/order,300
6753,780,The Red Box,4.0,"Chinese, Thai",776,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/the-red-box-2-marathahalli-bangalore/order,250
6754,3682,Icy Spicy,3.9,"Fast Food, Beverages, Shake, Burger, Sandwich, Sichuan",530,Ejipura,77.6269144,12.945245,https://www.zomato.com/bangalore/icy-spicy-ejipura-bangalore/order,200
6755,740,Sandwich Guru,4.0,"Fast Food, Sandwich, Beverages, Ice Cream, Shake",6386,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/sandwich-guru-jayanagar-bangalore/order,100
